emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num
367,Barbara,Ramos,1988-06-10,6833 Heffernan Road,,Portland,43.6783,-70.1987,ME,04109,1-(207)449-1743,1-(832)204-2160,,,Sales Representative,2009-04-04,1-(214)526-9101,Barbara.Ramos@foo.com,1,5
368,Tammy,Richardson,1983-12-14,045 Summit Court,,Tulsa,36.1499,-95.7923,OK,74108,1-(918)154-4164,1-(413)773-2209,,,VP Accounting,2009-11-11,1-(313)255-8337,Tammy.Richardson@foo.com,3,5
369,Christine,Young,1989-02-25,1 Westerfield Road,Floor 2,San Francisco,37.7848,-122.7278,CA,94137,1-(415)197-2194,1-(717)581-5146,,,Product Engineer,2009-06-08,1-(915)951-8696,Christine.Young@foo.com,2,5
370,Larry,Lynch,1985-01-16,04 Hermina Circle,,New Bedford,41.6913,-70.9355,MA,02745,1-(508)539-3475,1-(313)585-0976,,,Software Test Engineer I,2010-03-22,1-(810)354-8753,Larry.Lynch@foo.com,4,1
371,Tammy,Torres,1975-06-07,35245 Jackson Terrace,,Buffalo,42.7684,-78.8871,NY,14263,1-(716)326-4607,1-(251)442-0331,,,VP Sales,2014-11-26,1-(517)391-1054,Tammy.Torres@foo.com,5,2
372,Jesse,Williams,1985-08-24,2 La Follette Avenue,Apt. C,Largo,27.881,-82.7619,FL,34643,1-(727)648-8961,,,,Technical Writer,2008-01-20,1-(864)128-2855,Jesse.Williams@foo.com,4,1
373,Phillip,Morgan,1991-10-28,1 Moulton Street,,Washington,38.9035,-77.0276,DC,20420,1-(202)133-7990,1-(210)781-4068,,,Social Worker,2010-03-31,1-(228)714-8459,Phillip.Morgan@foo.com,2,3
374,Martin,Burke,1958-04-16,3 Goodland Terrace,,Dallas,32.7673,-96.7776,TX,75310,1-(214)352-5975,1-(310)313-5634,,,Tax Accountant,2012-07-26,1-(303)679-9135,Martin.Burke@foo.com,1,1
375,Stephen,Gray,1972-09-17,34022 Boyd Trail,Floor 2,Dallas,32.826,-96.7843,TX,75205,1-(972)121-4615,1-(806)381-6439,,,Assistant Media Planner,2014-01-07,1-(516)969-3416,Stephen.Gray@foo.com,4,3
376,Sara,Hart,1983-01-13,737 Vera Point,,Knoxville,35.9924,-84.1201,TN,37931,1-(865)939-2652,1-(901)646-7923,,,Quality Control Specialist,2011-09-21,1-(954)631-1409,Sara.Hart@foo.com,1,4
377,Phyllis,Cox,1991-05-03,57319 Pankratz Lane,,Washington,38.8933,-77.0146,DC,20029,1-(202)617-0275,1-(410)417-7214,,,Teacher,2008-12-08,1-(415)436-6614,Phyllis.Cox@foo.com,2,1
378,Earl,Sanders,1978-04-01,14 Florence Place,#1,Houston,29.834,-95.4342,TX,77234,1-(713)313-8833,1-(832)578-4521,,,Assistant Manager,2013-01-12,1-(804)856-1129,Earl.Sanders@foo.com,2,5
379,Steve,Diaz,1970-08-09,49 Fallview Hill,,Fresno,36.7377,-119.7843,CA,93721,1-(209)905-9789,1-(402)434-5477,,,Human Resources Assistant III,2014-01-28,1-(518)687-9886,Steve.Diaz@foo.com,1,1
380,James,Elliott,1956-08-20,5644 Susan Street,Apt. B,Orange,33.7867,-117.8742,CA,92668,1-(858)678-6007,1-(504)819-6371,,,Financial Analyst,2007-11-11,1-(512)773-7583,James.Elliott@foo.com,5,5
381,Samuel,Richardson,1956-06-11,8 Nobel Drive,,Sandy,40.5927,-111.831,UT,84093,1-(801)807-5085,1-(817)739-5994,,,Environmental Tech,2014-02-21,1-(971)469-9237,Samuel.Richardson@foo.com,3,4
382,Margaret,Edwards,1964-12-19,51 Grover Terrace,,Roanoke,37.2327,-79.9463,VA,24014,1-(540)826-4561,1-(240)338-8466,,,Recruiter,2007-04-16,1-(973)956-6708,Margaret.Edwards@foo.com,1,5
383,Shawn,Gordon,1957-04-28,4 Badeau Plaza,,Frankfort,38.2341,-84.8748,KY,40618,1-(502)924-6710,1-(228)376-7123,,,Developer I,2013-07-25,1-(971)938-8844,Shawn.Gordon@foo.com,1,3
384,Christine,Richardson,1958-01-10,05 Sundown Crossing,#2,Young America,44.8055,-93.7665,MN,55557,1-(952)700-1758,1-(813)383-2336,,,Graphic Designer,2015-01-09,1-(336)316-1007,Christine.Richardson@foo.com,4,5
385,Fred,Dunn,1978-12-31,69 Browning Circle,#3,Columbus,32.491,-84.8741,GA,31914,1-(706)305-6616,1-(757)128-7053,,,Help Desk Operator,2010-02-04,1-(713)556-4549,Fred.Dunn@foo.com,3,4
386,Gerald,Russell,1952-09-06,54 Meadow Valley Crossing,,Houston,29.834,-95.4342,TX,77228,1-(713)393-0892,1-(303)683-8257,,,Media Manager II,2011-08-12,1-(915)863-6605,Gerald.Russell@foo.com,5,1
387,Marie,Mason,1963-11-27,8889 Reindahl Lane,,San Francisco,37.7848,-122.7278,CA,94142,1-(415)787-3470,1-(405)280-0441,,,VP Quality Control,2007-05-10,1-(650)705-3355,Marie.Mason@foo.com,2,3
388,Lori,Jones,1962-07-15,75 Linden Plaza,,Memphis,35.2017,-89.9715,TN,38188,1-(901)183-8084,1-(302)412-2249,,,Speech Pathologist,2015-01-17,1-(610)389-2260,Lori.Jones@foo.com,4,2
389,Christine,Henry,1980-01-21,432 Magdeline Street,,Portland,45.484,-122.5973,OR,97206,1-(503)463-5542,,,,Engineer I,2007-11-27,1-(203)389-5738,Christine.Henry@foo.com,3,2
390,Billy,Riley,1966-07-14,6014 Grover Center,,Sarasota,27.1675,-82.381,FL,34276,1-(941)346-7803,1-(915)747-0640,,,Dental Hygienist,2010-07-31,1-(212)650-1177,Billy.Riley@foo.com,4,3
391,Matthew,Armstrong,1960-02-08,69689 Evergreen Court,,Minneapolis,45.0632,-93.3811,MN,55428,1-(612)239-9727,1-(651)806-9317,,,Sales Representative,2008-07-21,1-(304)856-5430,Matthew.Armstrong@foo.com,2,5
392,Russell,Powell,1991-08-19,1 Kedzie Center,,Charleston,38.2968,-81.5547,WV,25336,1-(304)811-9370,1-(410)271-6633,,,Graphic Designer,2006-05-30,1-(253)782-6930,Russell.Powell@foo.com,4,2
393,Ruby,Simmons,1960-09-27,57 Caliangt Court,Apt. B,Richmond,37.5313,-77.4161,VA,23289,1-(804)518-0049,1-(336)165-1039,,,Pharmacist,2008-04-08,1-(478)588-6793,Ruby.Simmons@foo.com,3,4
394,Donna,Chapman,1969-09-12,5304 Stoughton Avenue,#2,Saint Petersburg,27.7898,-82.7243,FL,33710,1-(727)876-5344,1-(339)716-7481,1-(317)930-1559,,Speech Pathologist,2008-08-25,1-(971)282-0260,Donna.Chapman@foo.com,5,2
395,Timothy,Watkins,1972-05-06,9480 Morning Trail,#3,Alexandria,38.8158,-77.09,VA,22333,1-(571)524-0768,1-(813)925-1455,,,Business Systems Development Analyst,2008-02-06,1-(425)397-6687,Timothy.Watkins@foo.com,4,2
396,Jessica,West,1965-04-26,21118 Laurel Center,,Buffalo,42.7684,-78.8871,NY,14269,1-(716)221-5621,1-(801)446-0369,,,Senior Editor,2011-07-12,1-(415)517-6941,Jessica.West@foo.com,1,1
397,Melissa,Shaw,1962-08-23,35609 International Junction,,Little Rock,34.7519,-92.3925,AR,72215,1-(501)511-2670,1-(713)177-4638,,,Biostatistician I,2010-04-25,1-(831)728-1194,Melissa.Shaw@foo.com,1,3
398,Christina,Evans,1985-07-30,4 Cascade Junction,,Minneapolis,44.9034,-93.374,MN,55436,1-(612)134-1801,1-(702)578-8232,,,Safety Technician III,2006-02-02,1-(904)332-0868,Christina.Evans@foo.com,2,4
399,Adam,Price,1988-12-18,75 Buhler Crossing,,Houston,29.834,-95.4342,TX,77223,1-(713)423-5409,1-(916)970-5503,,,Tax Accountant,2006-05-10,1-(510)512-6628,Adam.Price@foo.com,1,3
400,Cynthia,Mills,1959-10-12,62 Oxford Circle,,Huntsville,34.7784,-86.6091,AL,35810,1-(256)994-9820,1-(408)691-9468,,,Nurse,2015-01-10,1-(352)616-1927,Cynthia.Mills@foo.com,1,4
401,Irene,Henderson,1990-01-30,04 Anzinger Circle,,Beaufort,32.3401,-80.689,SC,29905,1-(843)704-2107,1-(303)105-3984,,,Web Developer I,2008-07-23,1-(310)148-0782,Irene.Henderson@foo.com,3,5
402,Teresa,Wallace,1952-07-22,748 Lakewood Street,,Houston,29.7758,-95.3121,TX,77020,1-(281)601-4209,1-(386)483-4442,1-(615)615-5609,,Speech Pathologist,2014-11-03,1-(502)702-4733,Teresa.Wallace@foo.com,5,2
403,Marilyn,Young,1985-02-26,8 Fairfield Street,,Charleston,38.354,-81.6394,WV,25389,1-(304)328-8864,1-(816)339-6684,,,Financial Analyst,2013-10-02,1-(202)440-8853,Marilyn.Young@foo.com,3,5
404,Sarah,Martin,1964-07-05,29668 Bashford Avenue,Apt. C,Silver Spring,38.9982,-77.0338,MD,20910,1-(301)832-3849,1-(402)896-5039,,,Quality Engineer,2010-08-10,1-(559)996-1348,Sarah.Martin@foo.com,1,3
405,Janice,Sullivan,1956-11-18,33 Mallory Lane,,Moreno Valley,33.9377,-117.1851,CA,92555,1-(951)299-0153,1-(334)970-3165,,,Executive Secretary,2009-03-24,1-(806)919-8165,Janice.Sullivan@foo.com,1,2
406,Jean,Gordon,1978-09-17,14 Clemons Place,,Atlanta,33.8444,-84.474,GA,30368,1-(404)501-8150,,,,Programmer Analyst III,2009-05-05,1-(734)742-1708,Jean.Gordon@foo.com,1,1
407,Jane,Porter,1972-06-02,696 Victoria Point,,Colorado Springs,38.8152,-104.7703,CO,80910,1-(719)934-6280,1-(212)625-4258,,,Environmental Specialist,2012-05-23,1-(915)410-3210,Jane.Porter@foo.com,4,4
408,Sandra,Barnes,1983-12-26,5 Southridge Junction,,San Francisco,37.7848,-122.7278,CA,94159,1-(415)676-9398,1-(216)624-0637,,,Accountant III,2013-08-10,1-(813)844-7077,Sandra.Barnes@foo.com,1,1
409,Amy,Torres,1972-05-29,4 Dawn Plaza,#1,Tacoma,47.0662,-122.1132,WA,98481,1-(253)802-2593,1-(309)940-7982,,,Financial Advisor,2009-04-08,1-(251)564-8657,Amy.Torres@foo.com,5,2
410,Craig,Garcia,1992-06-08,10 Bay Plaza,,Mobile,30.6589,-88.178,AL,36670,1-(251)275-0869,1-(785)997-2375,,,Electrical Engineer,2015-05-10,1-(520)433-5994,Craig.Garcia@foo.com,3,3
411,Frances,Frazier,1962-08-18,74062 Novick Parkway,Apt. C,Ventura,34.0324,-119.1343,CA,93005,1-(805)417-4766,1-(814)643-1492,,,Human Resources Assistant II,2011-03-23,1-(323)956-7064,Frances.Frazier@foo.com,2,5
412,Jennifer,Watson,1971-01-24,90 Mallard Circle,,Tucson,32.2138,-110.824,AZ,85710,1-(520)176-2261,1-(269)973-0653,1-(402)178-6627,,Technical Writer,2011-11-25,1-(760)431-6783,Jennifer.Watson@foo.com,4,3
413,Clarence,Cooper,1993-06-07,53333 Stone Corner Pass,,Evansville,37.9971,-87.575,IN,47732,1-(812)227-7188,1-(313)619-4843,,,Legal Assistant,2013-10-02,1-(310)365-0159,Clarence.Cooper@foo.com,4,5
414,Louis,Thomas,1986-10-17,36 Arapahoe Court,,Montgomery,32.404,-86.2539,AL,36114,1-(334)743-0225,1-(202)518-5989,,,Compensation Analyst,2006-02-28,1-(719)585-2102,Louis.Thomas@foo.com,2,5
415,Margaret,Stephens,1977-05-19,34 Birchwood Hill,#1,Fresno,36.7464,-119.6397,CA,93773,1-(559)986-0590,1-(760)411-1892,,,Business Systems Development Analyst,2008-02-10,1-(573)387-3895,Margaret.Stephens@foo.com,5,1
416,Susan,Elliott,1988-06-03,682 Wayridge Street,,Saint Louis,38.5495,-90.3811,MO,63126,1-(636)270-3077,1-(706)759-1502,,,Pharmacist,2012-05-02,1-(803)392-5145,Susan.Elliott@foo.com,1,1
417,Denise,Williamson,1976-03-26,04066 Northfield Lane,#3,Brockton,41.9705,-70.7014,MA,02305,1-(508)246-5219,1-(773)727-3336,,,Accounting Assistant IV,2010-01-18,1-(770)494-5727,Denise.Williamson@foo.com,4,5
418,Katherine,Adams,1951-02-03,6657 Butterfield Junction,Suite 210,Evansville,37.9971,-87.575,IN,47719,1-(812)883-2515,1-(423)711-1983,,,Research Nurse,2010-11-17,1-(702)213-4765,Katherine.Adams@foo.com,3,4
419,Sean,Mcdonald,1958-08-16,141 Westport Terrace,,Miami,25.813,-80.232,FL,33142,1-(786)280-8095,,,,Assistant Professor,2014-04-03,1-(325)960-7203,Sean.Mcdonald@foo.com,3,2
420,Dorothy,Lawson,1978-02-03,319 Gateway Center,Floor 2,Austin,30.3264,-97.7713,TX,78783,1-(512)639-6411,1-(302)558-5456,,,Executive Secretary,2015-01-16,1-(602)496-5910,Dorothy.Lawson@foo.com,3,3
421,Carlos,Lawrence,1974-11-07,811 Barnett Trail,,New York City,40.7262,-73.9796,NY,10009,1-(718)502-7774,1-(408)946-7139,,,Environmental Tech,2012-08-12,1-(304)138-6080,Carlos.Lawrence@foo.com,1,3
422,Joan,Payne,1967-05-15,1 Goodland Terrace,#2,Minneapolis,45.0159,-93.4719,MN,55470,1-(612)318-9981,1-(785)636-2734,,,Health Coach IV,2014-07-07,1-(617)422-4019,Joan.Payne@foo.com,4,1
423,Timothy,Simpson,1965-10-19,2964 Sycamore Alley,,Salt Lake City,40.6681,-111.9083,UT,84145,1-(801)759-8932,1-(612)611-7153,,,VP Quality Control,2013-04-26,1-(801)286-9030,Timothy.Simpson@foo.com,1,4
424,Timothy,Ryan,1964-07-21,47838 Onsgard Road,Floor 2,Pittsburgh,40.4344,-80.0248,PA,15266,1-()224-3364,,,,Engineer IV,2008-08-19,1-(585)392-1169,Timothy.Ryan@foo.com,3,4
425,Jimmy,Matthews,1986-03-11,58418 Milwaukee Circle,,Seattle,47.6063,-122.3308,WA,98127,1-(206)357-5036,1-(765)174-3166,,,Systems Administrator II,2006-05-14,1-(501)253-4145,Jimmy.Matthews@foo.com,1,3
426,Gloria,Romero,1986-05-11,27451 West Crossing,#3,Boston,42.3615,-71.0604,MA,02203,1-(617)870-2200,1-(205)859-6415,,,Teacher,2014-12-27,1-(225)962-2651,Gloria.Romero@foo.com,5,5
5,Michael,Lawson,1955-11-13,5434 Nobel Park,#2,Dallas,32.7673,-96.7776,TX,75277,1-(214)373-1075,1-(305)972-8151,,,VP Accounting,2006-10-09,1-(318)318-4252,Michael.Lawson@foo.com,5,1
428,Harold,Kennedy,1953-06-09,865 School Trail,,Louisville,38.2222,-85.6885,KY,40205,1-(502)854-1201,1-(619)545-5612,,,Operator,2007-09-22,1-(417)623-0620,Harold.Kennedy@foo.com,5,4
429,Sandra,Miller,1980-09-26,3680 Hayes Hill,,Montgomery,32.3834,-86.2434,AL,36109,1-(334)863-8683,1-(203)170-5354,,,Physical Therapy Assistant,2012-03-06,1-(240)580-2739,Sandra.Miller@foo.com,3,1
430,Brandon,Walker,1981-08-14,016 La Follette Place,,Newton,42.3319,-71.254,MA,02162,1-(508)742-6668,1-(651)643-3918,,,Assistant Professor,2011-02-27,1-(805)518-7016,Brandon.Walker@foo.com,2,1
431,Andrea,Miller,1966-01-02,7399 Prentice Street,Apt. A,El Paso,31.6948,-106.3,TX,88553,1-(915)494-3576,1-(515)128-2974,,,Account Representative III,2007-02-08,1-(937)121-8652,Andrea.Miller@foo.com,4,4
432,Julia,Scott,1977-09-20,27812 Rutledge Point,,Milwaukee,43.0174,-87.5697,WI,53234,1-(414)381-6296,1-(434)516-0237,,,Structural Engineer,2014-07-27,1-(509)145-3129,Julia.Scott@foo.com,3,3
433,Brenda,Willis,1978-11-28,547 Ronald Regan Trail,,El Paso,31.6948,-106.3,TX,88535,1-(915)540-3985,1-(404)387-0241,,,Recruiting Manager,2013-10-13,1-(203)551-8607,Brenda.Willis@foo.com,4,5
434,Anne,Gardner,1951-12-09,5 Sachs Trail,,Bakersfield,35.3855,-118.986,CA,93305,1-(805)983-6828,1-(803)837-6305,,,Accountant IV,2009-07-06,1-(757)738-1969,Anne.Gardner@foo.com,1,4
435,Shawn,Chavez,1958-12-21,9659 Graedel Court,,Erie,42.1827,-80.0649,PA,16565,1-(814)311-7600,,,,Software Consultant,2007-08-12,1-(240)302-6543,Shawn.Chavez@foo.com,2,5
436,Carl,Mason,1961-01-26,56184 Hagan Point,,Rochester,43.286,-77.6843,NY,14683,1-(585)639-2222,1-(562)396-5862,,,Senior Developer,2007-09-08,1-(310)984-1329,Carl.Mason@foo.com,5,5
437,Donald,Wood,1952-09-27,14 Division Circle,,Birmingham,33.5225,-86.8094,AL,35263,1-(205)506-3616,1-(301)442-7042,,,Pharmacist,2010-04-06,1-(316)161-4324,Donald.Wood@foo.com,3,3
438,Rachel,Mitchell,1991-07-15,78560 Waxwing Lane,,Albany,42.6149,-73.9708,NY,12262,1-(518)602-1672,1-(214)797-4515,,,Cost Accountant,2011-02-09,1-(571)734-2657,Rachel.Mitchell@foo.com,1,3
439,Fred,Mitchell,1953-02-07,89 Prairieview Road,,Montgomery,32.3834,-86.2434,AL,36109,1-(334)122-9213,,,,Programmer Analyst IV,2010-12-11,1-(202)826-4112,Fred.Mitchell@foo.com,2,5
440,Irene,Ramirez,1955-11-23,29869 Roxbury Pass,,Huntsville,34.734,-86.5229,AL,35895,1-(256)813-0674,1-(304)835-3397,,,Librarian,2013-01-22,1-(217)440-4778,Irene.Ramirez@foo.com,1,1
441,Wanda,Sullivan,1972-10-28,4 Kennedy Terrace,,Albany,31.55,-84.0612,GA,31704,1-(229)960-1671,1-(916)658-5515,,,Safety Technician IV,2007-01-08,1-(352)615-0255,Wanda.Sullivan@foo.com,3,1
442,Victor,Robertson,1951-12-17,4 Marcy Way,Floor 2,Winston Salem,36.144,-80.2376,NC,27105,1-(336)102-5553,1-(303)467-2711,,,Legal Assistant,2009-09-28,1-(626)641-1803,Victor.Robertson@foo.com,5,5
443,Judith,Riley,1992-09-06,852 Elmside Crossing,,Sioux City,42.5032,-96.3829,IA,51105,1-(712)482-3081,1-(408)965-7114,,,Associate Professor,2012-01-14,1-(217)197-5615,Judith.Riley@foo.com,3,2
444,Harold,Lopez,1985-07-01,8278 Mifflin Hill,,Houston,29.834,-95.4342,TX,77266,1-(832)252-9605,1-(907)702-1906,,,Electrical Engineer,2012-11-17,1-(505)312-5765,Harold.Lopez@foo.com,5,2
445,Lillian,George,1977-05-29,34 Merchant Point,,Gainesville,29.6785,-82.3679,FL,32605,1-(352)185-5868,1-(256)534-1765,,,Speech Pathologist,2010-08-02,1-(512)887-9445,Lillian.George@foo.com,1,3
446,Dorothy,Mitchell,1963-04-15,957 Green Ridge Avenue,,Boise,43.4599,-116.244,ID,83711,1-(208)803-8708,,,,Engineer II,2008-08-17,1-(469)870-9710,Dorothy.Mitchell@foo.com,2,3
447,Ashley,Woods,1990-02-09,87768 Stuart Hill,Apt. B,Phoenix,33.4226,-111.7236,AZ,85025,1-(480)163-4852,1-(334)182-0746,,,Director of Sales,2011-02-17,1-(785)443-5094,Ashley.Woods@foo.com,2,1
448,Craig,Rivera,1956-06-01,9 Carioca Way,,Houston,29.9015,-95.2848,TX,77050,1-(281)551-1690,1-(770)293-7425,,,Senior Cost Accountant,2012-03-26,1-(319)706-5178,Craig.Rivera@foo.com,3,1
449,Nicole,Garcia,1955-06-15,16 Katie Trail,,Saint Louis,38.6128,-90.2185,MO,63104,1-(314)433-0753,1-(803)526-2809,,,Paralegal,2011-12-27,1-(212)794-8259,Nicole.Garcia@foo.com,2,1
450,Julie,Baker,1987-01-05,0 Service Terrace,,New York City,40.7918,-73.9448,NY,10029,1-(917)769-4727,1-(218)220-0692,,,Structural Analysis Engineer,2007-07-11,1-(434)937-5996,Julie.Baker@foo.com,1,2
451,Carlos,Dean,1967-05-13,0 Gulseth Parkway,,Madison,43.0982,-89.3242,WI,53779,1-(608)217-7188,1-(917)110-5656,,,Senior Financial Analyst,2014-06-05,1-(517)717-5860,Carlos.Dean@foo.com,3,4
452,Ruth,Griffin,1973-09-29,5 Algoma Place,,Santa Ana,33.7465,-117.8662,CA,92725,1-(714)258-4601,1-(314)176-9056,,,Recruiting Manager,2012-04-24,1-(540)823-8993,Ruth.Griffin@foo.com,1,1
453,Benjamin,Harper,1966-03-05,32128 Lunder Center,,Wichita,37.7639,-97.4269,KS,67205,1-(316)912-7525,1-(408)839-6023,,,Dental Hygienist,2006-08-20,1-(314)790-8363,Benjamin.Harper@foo.com,1,1
454,Gary,George,1954-11-21,42 Mosinee Road,,Hartford,41.7638,-72.673,CT,06183,1-(860)797-6822,1-(904)731-2586,,,Health Coach I,2014-04-28,1-(404)444-3341,Gary.George@foo.com,5,5
455,Edward,Simpson,1966-08-20,12718 Bonner Junction,,Chicago,41.8784,-87.633,IL,60604,1-(708)447-9715,1-(415)826-6004,,,Help Desk Operator,2008-10-06,1-(253)760-7670,Edward.Simpson@foo.com,3,4
456,Christine,Austin,1952-11-21,18 Everett Court,Apt. A,Washington,38.9164,-76.9948,DC,20430,1-(202)534-8640,1-(415)786-9063,,,Computer Systems Analyst II,2013-02-17,1-(480)105-8459,Christine.Austin@foo.com,5,4
457,George,Cunningham,1961-03-09,8301 Monterey Avenue,Floor 2,Birmingham,33.5452,-86.6655,AL,35210,1-(334)431-4520,1-(713)372-5925,,,Software Engineer I,2007-01-26,1-(434)557-0818,George.Cunningham@foo.com,2,1
458,Dorothy,Williamson,1968-09-12,25 Clarendon Lane,,New Orleans,29.6779,-90.0901,LA,70183,1-(504)119-5733,1-(602)874-9926,,,Technical Writer,2013-07-26,1-(254)371-5475,Dorothy.Williamson@foo.com,1,2
459,Carl,Perkins,1993-09-26,84 Blaine Park,Floor 2,Santa Monica,34.01,-118.4717,CA,90405,1-(818)655-9099,1-(402)403-0509,,,Assistant Professor,2014-12-28,1-(704)162-7763,Carl.Perkins@foo.com,3,3
460,Bruce,Coleman,1956-01-04,0000 Acker Lane,Apt. B,Atlanta,33.8444,-84.474,GA,30323,1-(678)127-1695,1-(612)305-0667,,,VP Marketing,2011-01-24,1-(443)310-1394,Bruce.Coleman@foo.com,2,2
461,Martin,White,1981-02-17,294 Hauk Center,#3,Chattanooga,35.0018,-85.3138,TN,37410,1-(423)272-9635,1-(847)738-1882,,,Internal Auditor,2012-05-27,1-(414)820-4842,Martin.White@foo.com,2,1
462,Johnny,Holmes,1970-10-03,84 Hauk Terrace,,Fort Lauderdale,26.1625,-80.2582,FL,33320,1-(754)644-2388,,,,Sales Representative,2006-03-17,1-(941)433-6789,Johnny.Holmes@foo.com,2,3
463,Jane,Bryant,1988-12-08,115 Nova Court,,Washington,38.8959,-77.0211,DC,20436,1-(202)347-3727,1-(215)215-8496,,,VP Accounting,2006-12-09,1-(786)257-8359,Jane.Bryant@foo.com,3,2
464,Scott,Baker,1992-01-06,585 Susan Road,Floor 2,Fort Worth,32.7714,-97.2915,TX,76178,1-(682)539-4840,1-(850)662-6911,,,Senior Cost Accountant,2014-01-17,1-(312)688-1380,Scott.Baker@foo.com,4,1
465,Sara,Brown,1992-08-14,4 Scofield Way,,Beaverton,45.5486,-123.1147,OR,97075,1-(503)359-6276,,,,Geological Engineer,2006-03-20,1-(941)551-9651,Sara.Brown@foo.com,3,4
466,Bonnie,Gordon,1964-12-23,17538 Elka Point,,Bridgeport,41.3089,-73.3637,CT,06673,1-(203)414-6122,1-(209)650-4148,,,Electrical Engineer,2006-05-08,1-(440)650-7488,Bonnie.Gordon@foo.com,2,5
467,Pamela,Marshall,1953-03-10,4082 Butternut Park,,Detroit,42.2399,-83.1508,MI,48275,1-(313)403-3470,1-(757)685-4239,,,VP Quality Control,2014-08-26,1-(971)202-2940,Pamela.Marshall@foo.com,2,1
468,Margaret,Jones,1963-11-14,5623 Crest Line Plaza,,Lexington,38.0283,-84.4715,KY,40586,1-(859)838-9559,1-(916)757-5565,,,Geological Engineer,2015-08-10,1-(559)867-3230,Margaret.Jones@foo.com,3,1
469,Denise,Owens,1984-01-28,220 School Pass,,Albany,42.6853,-73.8253,NY,12222,1-(518)468-0134,1-(303)136-9043,,,Mechanical Systems Engineer,2012-01-17,1-(857)363-2767,Denise.Owens@foo.com,2,5
470,Paul,Armstrong,1982-08-24,57098 Milwaukee Park,,Chattanooga,35.0942,-85.1757,TN,37416,1-(423)958-3793,1-(325)225-0239,,,Environmental Tech,2008-04-17,1-(727)157-2248,Paul.Armstrong@foo.com,5,3
471,Tina,Richards,1952-12-18,08 Vahlen Parkway,,Philadelphia,40.0343,-75.1213,PA,19120,1-(267)278-9324,1-(404)824-0651,,,Environmental Specialist,2007-11-08,1-(650)134-4275,Tina.Richards@foo.com,5,5
472,Philip,Scott,1975-03-26,3 Randy Road,,El Paso,31.6948,-106.3,TX,88553,1-(915)189-5417,1-(205)663-3854,,,Teacher,2011-01-18,1-(415)985-4717,Philip.Scott@foo.com,2,3
473,Julie,Moore,1966-04-10,9323 Straubel Terrace,#2,Richmond,37.5242,-77.4932,VA,23272,1-(804)688-4450,1-(954)939-5518,,,Junior Executive,2009-05-15,1-(602)485-4227,Julie.Moore@foo.com,2,2
474,Eugene,Oliver,1971-10-16,67 Farragut Street,,Anaheim,33.8359,-117.9086,CA,92805,1-(310)174-4174,1-(904)278-0954,,,Environmental Specialist,2005-11-16,1-(434)948-7975,Eugene.Oliver@foo.com,4,5
475,Timothy,Montgomery,1989-08-05,9 3rd Drive,,Jacksonville,30.3584,-81.692,FL,32209,1-(904)395-8112,1-(904)784-2954,,,Computer Systems Analyst IV,2012-11-22,1-(813)353-7716,Timothy.Montgomery@foo.com,5,5
476,Susan,Brooks,1988-04-29,7520 Jackson Plaza,,Corpus Christi,27.777,-97.4632,TX,78470,1-(361)509-1220,1-(402)849-2004,,,Research Associate,2012-07-25,1-(304)818-5087,Susan.Brooks@foo.com,1,3
477,Clarence,Lee,1971-07-09,3 Colorado Terrace,#2,Memphis,35.2017,-89.9715,TN,38150,1-(901)963-1172,1-(309)586-7866,,,Clinical Specialist,2013-11-18,1-(803)612-4354,Clarence.Lee@foo.com,4,3
478,Ann,Riley,1987-11-06,2 Parkside Point,,Washington,38.9,-77.0369,DC,20062,1-(202)567-0137,1-(317)236-8030,,,VP Marketing,2009-05-30,1-(651)688-5172,Ann.Riley@foo.com,4,5
479,Julia,Johnston,1951-03-06,144 John Wall Alley,Apt. A,Miami,25.6364,-80.3187,FL,33158,1-(786)343-6450,1-(913)304-6157,,,Business Systems Development Analyst,2008-04-01,1-(949)307-2106,Julia.Johnston@foo.com,3,2
480,Terry,Anderson,1974-05-21,64 Atwood Street,,Carol Stream,41.9166,-88.1208,IL,60158,1-(309)897-8200,1-(808)653-5475,,,General Manager,2010-09-16,1-(432)311-9133,Terry.Anderson@foo.com,1,2
481,Jose,Ward,1951-11-23,7 Rigney Terrace,,Miami,25.813,-80.232,FL,33142,1-(954)586-9700,1-(646)663-0478,,,Research Nurse,2009-07-22,1-(540)858-2450,Jose.Ward@foo.com,3,2
482,Denise,Romero,1952-04-27,7169 Vahlen Place,,Lynchburg,37.4009,-79.1785,VA,24515,1-(434)906-6920,1-(919)756-6405,,,Analyst Programmer,2006-03-16,1-(225)678-6192,Denise.Romero@foo.com,2,5
483,Craig,Perry,1964-11-18,117 Bellgrove Point,#2,Young America,45.0159,-93.4719,MN,55573,1-(952)590-8220,,,,Environmental Tech,2015-08-07,1-(865)681-4773,Craig.Perry@foo.com,1,3
484,David,Fisher,1954-01-04,42 Hermina Plaza,,Richmond,37.5242,-77.4932,VA,23260,1-(804)377-8398,,,,Actuary,2009-05-27,1-(714)758-2024,David.Fisher@foo.com,1,3
